snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HybridInit,HybridAssembly,HybridUpdate,HybridRhs,HybridRecover,HybridTraceSolve,HybridTotal,overall,name,parameters,p,gtmg_levels,quadrilateral,scaling,deform,trafo,c,exact_sol_type,add_to_quad_degree,projectexactsol,log_view,clean,verification,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
316.045301817,288.37940246299996,17.23745658599995,272.99121055300014,9.902196576999984,0.5061210590000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/mixed_poisson/pplus1pow3//case8/trafo_none/order_3/cells_4/native_dg_warmed_up,native_dg,3,2,True,2.0,0.0,none,4,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case8/trafo_none/order_3/cells_4/native_dg_warmed_up_flame.txt:ascii_flamegraph,False,False,798720,262144,1060864,6.545031183691208e-09,1.4753065324946135e-08,4.592347805440354e-09,1.3843944762576943e-07,1.3882748246569162e-07,1.1810778038655404e-05
316.045301817,288.37940246299996,17.23745658599995,272.99121055300014,9.902196576999984,0.5061210590000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/mixed_poisson/pplus1pow3//case8/trafo_none/order_3/cells_4/native_dg_warmed_up,native_dg,3,2,True,2.0,0.0,none,4,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case8/trafo_none/order_3/cells_4/native_dg_warmed_up_flame.txt:ascii_flamegraph,False,False,798720,262144,1060864,6.545031183691208e-09,1.4753065324946135e-08,4.592347805440354e-09,1.3843944762576943e-07,1.3882748246569162e-07,1.1810778038655404e-05
