firedrake 758824
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_subkernel10_interior_facet_horiz_top_to__exterior_facet_top_integral_otherwise 40426
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_subkernel10_interior_facet_horiz_bottom_to__exterior_facet_bottom_integral_otherwise 39423
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_subkernel10_interior_facet_vert_to__exterior_facet_vert_integral_otherwise 221835
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_inits_wrap_slate_loopy_knl_7 34004
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_slate_loopy_knl_7 66863
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_slate_loopy_knl_7;solve_memcpy 33941
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_slate_loopy_knl_7;solve_getrf 576668
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;MatMult;firedrake.matrix_free.operators.ImplicitMatrixContext.mult;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_7;Log_Event_slate_loopy_knl_7;solve_getrs 47732
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp 3971
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;PCSetUp 11592
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;PCSetUp;CreateFunctionSpace 3538
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;PCSetUp;ParLoopExecute;Parloop_Cells_wrap_form00_cell_integral_otherwise 7959
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;PCSetUp;firedrake.variational_solver.NonlinearVariationalProblem.__init__ 3169
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;PCSetUp;firedrake.assemble.allocate_matrix 3879
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;PCSetUp;firedrake.tsfc_interface.compile_form 27385
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;KSPSetUp;PCSetUp 118695
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;KSPSetUp;PCSetUp;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_3 89191
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;KSPSetUp;PCSetUp;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_3;pyop2.global_kernel.GlobalKernel.compile 65971
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;KSPSetUp;PCSetUp;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_3;Log_Event_subkernel4_interior_facet_horiz_top_to__exterior_facet_top_integral_otherwise 6343
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;KSPSetUp;PCSetUp;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_3;Log_Event_subkernel4_interior_facet_horiz_bottom_to__exterior_facet_bottom_integral_otherwise 6412
firedrake;firedrake.variational_solver.NonlinearVariationalSolver.solve;SNESSolve;KSPSolve;PCApply;SCSolve;KSPSolve;PCApply;PCSetUp;KSPSetUp;PCSetUp;ParLoopExecute;Parloop_Cells_wrap_wrap_slate_loopy_knl_3;Log_Event_subkernel4_interior_facet_vert_to__exterior_facet_vert_integral_otherwise 48978
