snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HybridInit,HybridAssembly,HybridUpdate,HybridRhs,HybridRecover,HybridTraceSolve,HybridTotal,overall,name,parameters,p,gtmg_levels,quadrilateral,scaling,deform,trafo,c,exact_sol_type,add_to_quad_degree,projectexactsol,log_view,clean,verification,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
29.175806535999982,0.030206831999976202,0.04593625500001508,0.028884812000342208,21.714054207000117,7.382242645000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/mixed_poisson/pplus1pow3//case8/trafo_none/order_0/cells_3/native_dg_warm_up,native_dg,0,2,True,2.0,0.0,none,3,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case8/trafo_none/order_0/cells_3/native_dg_warm_up_flame.txt:ascii_flamegraph,True,False,5616,1728,7344,0.047824526700772196,0.005904388277702122,0.04673669095982112,0.14120040170732925,0.04673669095982112,0.5238526467182147
29.175806535999982,0.030206831999976202,0.04593625500001508,0.028884812000342208,21.714054207000117,7.382242645000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/mixed_poisson/pplus1pow3//case8/trafo_none/order_0/cells_3/native_dg_warm_up,native_dg,0,2,True,2.0,0.0,none,3,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case8/trafo_none/order_0/cells_3/native_dg_warm_up_flame.txt:ascii_flamegraph,True,False,5616,1728,7344,0.047824526700772196,0.005904388277702122,0.04673669095982112,0.14120040170732925,0.04673669095982112,0.5238526467182147
