snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HybridInit,HybridAssembly,HybridUpdate,HybridRhs,HybridRecover,HybridTraceSolve,HybridTotal,overall,name,parameters,p,gtmg_levels,quadrilateral,scaling,deform,trafo,c,exact_sol_type,add_to_quad_degree,projectexactsol,log_view,clean,verification,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
0.6344726629999968,0.24517008199973134,0.07854452499987019,0.23271571900022536,0.1912067719999868,0.11657706899995901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/mixed_poisson/pplus1pow3//case8/trafo_none/order_2/cells_1/native_dg_warmed_up,native_dg,2,2,True,2.0,0.0,none,1,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case8/trafo_none/order_2/cells_1/native_dg_warmed_up_flame.txt:ascii_flamegraph,False,False,5616,1728,7344,0.0006126313787766513,0.00425951302149663,0.00038068972857530786,0.005934474630544285,0.0027924674384357715,0.09530894615814846
0.6344726629999968,0.24517008199973134,0.07854452499987019,0.23271571900022536,0.1912067719999868,0.11657706899995901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/mixed_poisson/pplus1pow3//case8/trafo_none/order_2/cells_1/native_dg_warmed_up,native_dg,2,2,True,2.0,0.0,none,1,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case8/trafo_none/order_2/cells_1/native_dg_warmed_up_flame.txt:ascii_flamegraph,False,False,5616,1728,7344,0.0006126313787766513,0.00425951302149663,0.00038068972857530786,0.005934474630544285,0.0027924674384357715,0.09530894615814846
