snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HybridInit,HybridAssembly,HybridUpdate,HybridRhs,HybridRecover,HybridTraceSolve,HybridTotal,overall,name,parameters,p,gtmg_levels,quadrilateral,scaling,deform,trafo,c,exact_sol_type,add_to_quad_degree,projectexactsol,log_view,clean,verification,velo dofs,pres dofs,sum dofs,trace dofs (part of velo dofs)
160.65553288399997,149.50879145699992,0.6990072539997527,140.33013823200008,0.0002957619999506278,10.444698353000149,0.698921528000028,1.878000011856784e-05,0.0,15.751967289999811,51.831114181999965,72.74696113600021,141.028964136,0.0,results/mixed_poisson/pplus1pow3//case9b/trafo_none/order_1/cells_1/nonnested_gtmg_fully_matfree_params_matexpmg_assembledjacobi_riesz_warm_up,nonnested_gtmg_fully_matfree_params_matexpmg_assembledjacobi_riesz,1,2,True,2.0,0.0,none,1,exponential,0,False,:flames/mixed_poisson/pplus1pow3//case9b/trafo_none/order_1/cells_1/nonnested_gtmg_fully_matfree_params_matexpmg_assembledjacobi_riesz_warm_up_flame.txt:ascii_flamegraph,True,False,1728,512,2240,960
160.65553288399997,149.50879145699992,0.6990072539997527,140.33013823200008,0.0002957619999506278,10.444698353000149,0.698921528000028,1.878000011856784e-05,0.0,15.751967289999811,51.831114181999965,72.74696113600021,141.028964136,0.0,results/mixed_poisson/pplus1pow3//case9b/trafo_none/order_1/cells_1/nonnested_gtmg_fully_matfree_params_matexpmg_assembledjacobi_riesz_warm_up,nonnested_gtmg_fully_matfree_params_matexpmg_assembledjacobi_riesz,1,2,True,2.0,0.0,none,1,exponential,0,False,:flames/mixed_poisson/pplus1pow3//case9b/trafo_none/order_1/cells_1/nonnested_gtmg_fully_matfree_params_matexpmg_assembledjacobi_riesz_warm_up_flame.txt:ascii_flamegraph,True,False,1728,512,2240,960
