snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HybridInit,HybridAssembly,HybridUpdate,HybridRhs,HybridRecover,HybridTraceSolve,HybridTotal,overall,name,parameters,p,gtmg_levels,quadrilateral,scaling,deform,trafo,c,exact_sol_type,add_to_quad_degree,projectexactsol,log_view,clean,verification,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo,trace dofs (part of velo dofs),L2Trace
9385.138454311,9374.041716713,0.8146687539999675,9365.372092280999,0.0031855409999934636,10.255388165,0.8145355380000865,2.078800002891512e-05,0.0,150.195540317,102.51383339499989,9112.662523227,9366.186432477,0.0,results/mixed_poisson/pplus1pow3//case12/trafo_none/order_4/cells_3/gtmg_fully_matfree_params_matexpmg_noassembledjacobi_fs0_cg_jacobi_fgmres_warm_up,gtmg_fully_matfree_params_matexpmg_noassembledjacobi_fs0_cg_jacobi_fgmres,4,2,True,2.0,0.0,none,3,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case12/trafo_none/order_4/cells_3/gtmg_fully_matfree_params_matexpmg_noassembledjacobi_fs0_cg_jacobi_fgmres_warm_up_flame.txt:ascii_flamegraph,True,False,658800,216000,874800,1.5413181841950063e-10,9.245422205594878e-10,8.345596318822113e-11,7.920401486250913e-09,6.47671114178189e-09,9.029171077510853e-07,140400,2.8418421049609544
9385.138454311,9374.041716713,0.8146687539999675,9365.372092280999,0.0031855409999934636,10.255388165,0.8145355380000865,2.078800002891512e-05,0.0,150.195540317,102.51383339499989,9112.662523227,9366.186432477,0.0,results/mixed_poisson/pplus1pow3//case12/trafo_none/order_4/cells_3/gtmg_fully_matfree_params_matexpmg_noassembledjacobi_fs0_cg_jacobi_fgmres_warm_up,gtmg_fully_matfree_params_matexpmg_noassembledjacobi_fs0_cg_jacobi_fgmres,4,2,True,2.0,0.0,none,3,exponential,0,True,:flames/mixed_poisson/pplus1pow3//case12/trafo_none/order_4/cells_3/gtmg_fully_matfree_params_matexpmg_noassembledjacobi_fs0_cg_jacobi_fgmres_warm_up_flame.txt:ascii_flamegraph,True,False,658800,216000,874800,1.5413181841950063e-10,9.245422205594878e-10,8.345596318822113e-11,7.920401486250913e-09,6.47671114178189e-09,9.029171077510853e-07,140400,2.8418421049609544
